url,Error,domain,ads,imgratio,inlinks,wot,pageloadtime,misspelled,hyperlinks,cookie,brokenlinks,responsive,lastmod,langcount,outlinks,redirected
"""http://www.safechaos.com/ac.htm""",Field NA,"""com""",5,1.0,"""GoogleApi limit is exceeded""","[63, 4]",335,3,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",9,"""false""","""2017-06-01T01:50:12""",1,3,Field NA
"""http://www.hide-folder.com/""",Field NA,"""com""",35,0.23058694589671055,"""GoogleApi limit is exceeded""","[60, 2]",458,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 1, ""help"": 0}","""Yes""",0,"""false""","""2017-08-11T20:48:29""",1,2,Field NA
"""http://www.everstrike.com/""",Field NA,"""com""",10,0.2796286354880475,"""GoogleApi limit is exceeded""","[82, 10]",186,0,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 1}","""No""",0,"""false""","""2017-08-11T20:52:00""",1,0,Field NA
"""http://www.kryptel.com/index.php""",Field NA,"""com""",1,0.0625,"""GoogleApi limit is exceeded""","[75, 10]",171,0,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 1}","""Yes""",0,"""false""","""2017-08-11T21:02:14""",1,0,Field NA
"""http://www.madlogic.com/encryptor.html""",Field NA,"""com""",0,1.0,"""GoogleApi limit is exceeded""","[50, 6]",255,0,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",15,"""false""","""2017-08-11T21:04:40""",1,0,"""http://www.madlogic.com/encryptor.php"""
"""http://axcrypt.sourceforge.net/""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.ashampoo.com/products/0004/""",Field NA,"""com""",154,0.0860718648443082,"""GoogleApi limit is exceeded""","[92, 60]",55,34,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",2,"""true""","""2017-08-11T21:07:31""",1,3,"""https://www.ashampoo.com/uk/gbp"""
"""http://www.cryptoforge.com/""",Field NA,"""com""",2,0.08474065138721351,"""GoogleApi limit is exceeded""","[76, 7]",183,0,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",0,"""false""","""2017-08-11T21:15:37""",1,0,Field NA
"""http://www.deltacrypt.com/""",Field NA,"""com""",46,0.08142240938384424,"""GoogleApi limit is exceeded""","[68, 10]",152,5,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",3,"""true""","""2017-08-11T21:16:58""",2,1,Field NA
"""http://www.easybyte.com/""",Field NA,"""com""",36,0.38044378804798096,"""GoogleApi limit is exceeded""","""NA""",184,12,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",0,"""false""","""2017-01-08T15:13:55""",1,0,Field NA
"""http://www.easyfp.com/""",Field NA,"""com""",26,0.1466191502192484,"""GoogleApi limit is exceeded""","""NA""",185,32,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",0,"""Info not NA""","""2017-08-11T21:25:28""",1,11,Field NA
"""http://www.fspro.net/""",Field NA,"""net""",5,0.2059159433531293,"""GoogleApi limit is exceeded""","[90, 52]",231,0,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",0,"""false""","""2017-08-11T21:29:16""",1,5,"""https://fspro.net/"""
"""http://www.gregorybraun.com/Crypto.html""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.jetico.com/""",Field NA,"""com""",20,0.017543016380757566,"""GoogleApi limit is exceeded""","[92, 52]",205,15,"{""contact"": 1, ""email"": 0, ""sitemap"": 1, ""help"": 1}","""Yes""",0,"""false""","""2017-08-11T21:30:39""",1,10,Field NA
"""http://www.dijitanix.com/""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.eset.com/us/home/products/antivirus/""",Field NA,"""com""",413,1.0,"""GoogleApi limit is exceeded""","[95, 64]",1373,8,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",12,"""true""","""2017-08-11T21:36:15""",1,"""TimeOut Error, Max 500 sec""","""https://www.eset.com/us/home/antivirus/"""
"""http://www.webroot.com/us/en/home/products/av""",Field NA,"""com""",14,0.13386690311741647,"""GoogleApi limit is exceeded""","[93, 57]",116,31,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 1}","""Yes""",70,"""false""","""2017-08-11T21:47:51""",1,14,"""https://www.webroot.com/us/en/home/products/av"""
"""http://www.avira.com/en/personal""",Field NA,"""com""",28,0.49429894772790334,"""GoogleApi limit is exceeded""","[94, 64]",73,26,"{""contact"": 0, ""email"": 1, ""sitemap"": 0, ""help"": 0}","""Yes""",0,"""true""","""2017-08-11T21:50:49""",10,20,"""https://www.avira.com/en/buy-antivirus"""
"""http://www.esetnod32.in/""",Field NA,"""in""",0,0.7823529411764706,"""GoogleApi limit is exceeded""","[65, 5]",115,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",0,"""false""","""2017-08-11T21:53:57""",1,0,Field NA
"""http://us.norton.com/downloads/""",Field NA,"""com""",50,0.10709097434670403,"""GoogleApi limit is exceeded""","[92, 54]",269,"""TimeOut Error, Max 500 sec""","{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 1}","""No""",1,"""false""","""2017-08-09T23:48:06""",1,47,"""https://us.norton.com/downloads/"""
"""http://www.avast.com/pro-antivirus""",Field NA,"""com""",16,1.0,"""GoogleApi limit is exceeded""","[95, 65]",325,40,"{""contact"": 1, ""email"": 1, ""sitemap"": 1, ""help"": 0}","""No""",193,"""false""","""2017-08-11T14:50:05""",1,14,"""https://www.avast.com/pro-antivirus"""
"""http://www.comodo.com/home/internet-security/antivirus.php""",Field NA,"""com""",94,1.0,"""GoogleApi limit is exceeded""","""NA""",73,"""TimeOut Error, Max 500 sec""","{""contact"": 1, ""email"": 1, ""sitemap"": 0, ""help"": 0}","""Yes""",2,"""true""","""2017-08-11T22:13:38""",1,88,"""https://www.comodo.com/home/internet-security/antivirus.php"""
"""http://www.avg.com/us-en/buy-antivirus""",Field NA,"""com""",39,1.0,"""GoogleApi limit is exceeded""","[94, 63]",75,51,"{""contact"": 1, ""email"": 1, ""sitemap"": 0, ""help"": 0}","""Yes""",122,"""true""","""2017-08-11T17:23:30""",1,28,"""https://www.avg.com/en-us/internet-security"""
"""http://home.mcafee.com/Store/PackageDetail.aspx?pkgid=276""",Field NA,"""com""",119,0.07707134530832568,"""GoogleApi limit is exceeded""","""Error in binding req to urllib2""",124,5,"{""contact"": 1, ""email"": 0, ""sitemap"": 1, ""help"": 1}","""Yes""",4,"""false""","""2017-08-11T22:36:44""",1,43,"""https://home.mcafee.com/Store/PackageDetail.aspx?pkgid=276"""
"""http://www.pcsecurityshield.com/""",Field NA,"""com""",6,0.08650588058424212,"""GoogleApi limit is exceeded""","[15, 38]",404,1,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 1}","""No""",58,"""true""","""2017-08-11T22:39:02""",1,6,"""http://pcsecurityshield.com/"""
"""http://www.lavasoft.com/products/ad_aware.php""",Field NA,"""com""",14,1.0,"""GoogleApi limit is exceeded""","[71, 8]",118,9,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 1}","""No""",78,"""false""","""2017-08-11T22:39:45""",1,10,"""https://www.adaware.com/products"""
"""http://www.netqin.com/en/products/antivirus/""",Field NA,"""com""",24,0.270447716903446,"""GoogleApi limit is exceeded""","[89, 10]",127,2,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 1}","""No""",1,"""false""","""2017-05-03T05:19:33""",1,23,"""http://en.nq.com/"""
"""http://www.trendmicro.com/en/products/desktop/pc-cillin/evaluate/overview.htm""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://products.drweb.com/win/av/""",Field NA,"""ru""","""+++""",0.02563745461389938,"""GoogleApi limit is exceeded""","""Error in binding req to urllib2""",166,958,"{""contact"": 0, ""email"": 1, ""sitemap"": 1, ""help"": 0}","""Yes""",123,"""false""","""2017-08-11T22:42:14""",1,"""TimeOut Error, Max 500 sec""","""https://products.drweb.ru/win/av/?lng=ru"""
"""http://www.mwti.net/products/escan/escan_antivirus/escanantivirus.asp""",Field NA,"""com""",19,0.14916728527138554,"""GoogleApi limit is exceeded""","""NA""",245,5,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",6,"""true""","""2017-08-11T22:52:21""",1,12,"""https://www.escanav.com/en/windows-antivirus/best-antivirus-for-windows.asp"""
"""http://www.trustport.com/""",Field NA,"""com""",1,0.09042845128148431,"""GoogleApi limit is exceeded""","[93, 55]",326,6,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",34,"""true""","""2017-08-11T14:11:18""",3,0,"""http://www.trustport.com/en"""
"""http://www.zbshareware.com/""",Field NA,"""com""",13,1.0,"""GoogleApi limit is exceeded""","[91, 42]",369,6,"{""contact"": 1, ""email"": 0, ""sitemap"": 1, ""help"": 0}","""No""",0,"""false""","""2015-03-23T10:13:11""",1,0,Field NA
"""http://www.agnitum.com/products/antivirus/""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.pctools.com/free-antivirus/""",Field NA,"""com""",6,0.9985345599609216,"""GoogleApi limit is exceeded""","[92, 62]",104,22,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",0,"""false""","""2017-08-11T23:05:36""",1,6,"""http://www.pctools.com/norton-offer/pctEOL/"""
"""http://www.antiviraldp.com/""",Field NA,"""com""",15,0.5613048959865518,"""GoogleApi limit is exceeded""","[73, 12]",152,18,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",35,"""false""","""2017-06-07T13:59:05""",1,3,"""http://www.nictasoft.com/"""
"""http://www.vdsarg.com/perforin/perforin.htm""",Field NA,"""com""",0,1.0,"""GoogleApi limit is exceeded""","""NA""",272,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",3,"""false""","""1998-08-22T00:23:48""",1,0,Field NA
"""http://www.glocksoft.com/trojan_port.htm""",Field NA,"""com""",31,0.9982508447624727,"""GoogleApi limit is exceeded""","[68, 10]",327,1,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",1,"""true""","""2017-08-11T23:06:07""",1,4,"""https://www.glocksoft.com/aatools/port-scanner/"""
"""http://www.adinf.com/""",Field NA,"""com""",7,0.20265425350589508,"""GoogleApi limit is exceeded""","[89, 12]",129,"""+++""","{""contact"": 0, ""email"": 0, ""sitemap"": 1, ""help"": 0}","""No""",1,"""false""","""2017-08-11T23:07:03""",1,"""TimeOut Error, Max 500 sec""",Field NA
"""http://www.anvir.com/""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://housecall.trendmicro.com/""",Field NA,"""com""",105,0.25227566751453595,"""GoogleApi limit is exceeded""","[92, 50]",105,"""TimeOut Error, Max 500 sec""","{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""","""TimeOut Error, Max 500 sec""","""false""","""2017-08-11T23:15:46""",1,"""TimeOut Error, Max 500 sec""","""https://www.trendmicro.com/en_us/forHome/products/housecall.html"""
"""http://www.pspl.com/""",Field NA,"""com""",0,0.03331381352072353,"""GoogleApi limit is exceeded""","[88, 43]",189,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",0,"""false""","""2016-05-30T21:07:46""",1,0,Field NA
"""http://www.devicelock.com/""",Field NA,"""com""",6,0.9351903306474021,"""GoogleApi limit is exceeded""","[82, 11]",104,10,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 1}","""Yes""",0,"""false""","""2017-08-11T23:41:25""",1,6,"""https://www.devicelock.com/"""
"""http://www.gregorybraun.com/PassKeep.html""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.zerotraces.com/""",Field NA,"""com""",5,0.35051999874320544,"""GoogleApi limit is exceeded""","""NA""",103,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",0,"""false""","""2017-08-11T23:43:43""",1,5,Field NA
"""http://www.thbi.de/""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.cezeo.com/""",Field NA,"""com""",24,0.15049174458156955,"""GoogleApi limit is exceeded""","[75, 8]",140,0,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 1}","""Yes""",0,"""false""","""2017-08-11T23:45:06""",1,6,Field NA
"""http://www.softbe.com/""",Field NA,"""com""",66,0.06361813707133424,"""GoogleApi limit is exceeded""","[68, 10]",124,6,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",53,"""Info not NA""","""2017-08-11T23:48:59""",1,5,Field NA
"""http://www.blumentals.net/protector/""",Field NA,"""net""",25,0.33951709423947546,"""GoogleApi limit is exceeded""","[89, 41]",75,0,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",12,"""false""","""2017-08-11T23:54:17""",1,7,"""https://www.blumentals.net/protector/"""
"""http://www.webtoolmaster.com/""",Field NA,"""com""",5,0.11254703255907289,"""GoogleApi limit is exceeded""","[50, 5]",80,3,"{""contact"": 1, ""email"": 0, ""sitemap"": 1, ""help"": 0}","""No""",0,"""false""","""2017-03-04T09:51:48""",1,1,Field NA
"""http://software-secure.com/""",Field NA,"""com""",3,0.2897076148655885,"""GoogleApi limit is exceeded""","[70, 17]",86,0,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",2,"""false""","""2002-08-06T01:29:00""",1,1,Field NA
"""http://www.salfeld.com/""",Field NA,"""com""",53,0.5757164116457435,"""GoogleApi limit is exceeded""","[84, 10]",377,8,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 1}","""No""",0,"""true""","""2017-08-12T00:09:47""",1,3,"""https://salfeld.com/en/"""
"""http://www.goldencrater.com/""",Field NA,"""com""",13,0.030278250082546188,"""GoogleApi limit is exceeded""","[60, 3]",93,9,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",2,"""false""","""2015-08-07T18:47:51""",1,1,Field NA
"""http://www.rtsecurity.com/""",Field NA,"""com""",0,0.2104263851379,"""GoogleApi limit is exceeded""","[45, 6]",152,0,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",0,"""false""","""2017-08-12T00:17:50""",1,0,Field NA
"""http://www.winability.com/home/""",Field NA,"""com""",92,0.15034318113995823,"""GoogleApi limit is exceeded""","[90, 47]",125,1,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",0,"""true""","""1970-01-01T00:00:00""",1,1,"""http://www.winability.com/"""
"""http://www.softcab.com/modemspy/index.asp""",Field NA,"""com""",48,0.00909090909090909,"""GoogleApi limit is exceeded""","[49, 8]",91,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 1}","""Yes""",0,"""false""","""2017-08-12T00:23:03""",1,20,Field NA
"""http://www.gotchanow.com/""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.anfibia-soft.com/""",Field NA,"""com""",2,0.05247292307519905,"""GoogleApi limit is exceeded""","[66, 7]",93,2,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""","""TimeOut Error, Max 500 sec""","""false""","""2017-06-28T06:46:46""",1,2,Field NA
"""http://www.toplang.com/desktoplock.htm""",Field NA,"""com""",0,0.041621142232807766,"""GoogleApi limit is exceeded""","[60, 12]",164,0,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",0,"""false""","""2017-08-12T00:33:56""",1,0,Field NA
"""http://www.omniquad.com/""",Field NA,"""com""",6,0.34402394697455635,"""GoogleApi limit is exceeded""","""NA""",120,7,"{""contact"": 1, ""email"": 1, ""sitemap"": 0, ""help"": 0}","""No""",0,"""false""","""2017-06-13T23:59:52""",1,6,Field NA
"""http://www.mybestsoft.com/index.html""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.1securitycenter.com/sc/index.html""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.iopus.com/""",Field NA,"""net""",49,0.04209860807525596,"""GoogleApi limit is exceeded""","[93, 14]",104,3,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",0,"""true""","""2017-08-12T00:35:05""",1,16,"""https://imacros.net/"""
"""http://www.kreslavsky.com/""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.windowsecurity.com/""",Field NA,"""com""",98,0.22642483513700432,"""GoogleApi limit is exceeded""","[92, 51]",83,3,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""","""TimeOut Error, Max 500 sec""","""false""","""2017-08-12T00:36:37""",1,"""TimeOut Error, Max 500 sec""",Field NA
"""http://www.silent.se/9811""",Field NA,"""se""",11,0.39698350606928257,"""GoogleApi limit is exceeded""","""NA""",108,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",6,"""Info not NA""","""2017-08-12T00:54:23""",1,6,"""http://silent.se/9811/"""
"""http://www.securemac.com/macosxnimdasamba.php""",Field NA,"""com""",87,0.9739304083165851,"""GoogleApi limit is exceeded""","[84, 13]",91,2,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",2,"""true""","""2017-08-12T00:56:40""",1,7,"""http://www.securemac.com/osx/mac-os-x-nimda-spreads-via-mac-os-x-samba-service-2"""
"""http://www.defyne.org/agax/""",Field NA,"""org""",4,1.0,"""GoogleApi limit is exceeded""","[88, 11]",224,0,"{""contact"": 0, ""email"": 1, ""sitemap"": 0, ""help"": 0}","""No""",0,"""false""","""2006-08-16T15:10:19""",1,3,"""http://defyne.org/agax/"""
"""http://www.intego.com/virusbarrier/""",Field NA,"""com""",15,0.24914903376102937,"""GoogleApi limit is exceeded""","""Error in binding req to urllib2""",118,30,"{""contact"": 1, ""email"": 1, ""sitemap"": 0, ""help"": 0}","""Yes""",0,"""true""","""2017-08-12T00:59:32""",6,15,"""https://www.intego.com/antivirus-mac-internet-security?sr=1&sr=1"""
"""http://www.symantec.com/nav/nav_mac/""",Field NA,"""com""",56,0.0645827292033124,"""GoogleApi limit is exceeded""","[92, 54]",236,26,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 1}","""No""",0,"""false""","""2017-08-12T01:00:32""",2,48,"""https://us.norton.com/products"""
"""http://www.hackmac.org/""",Field NA,"""org""",119,0.13098887886985272,"""GoogleApi limit is exceeded""","[69, 7]",397,7,"{""contact"": 1, ""email"": 1, ""sitemap"": 0, ""help"": 0}","""No""",79,"""false""","""2017-08-12T01:04:17""",1,3,Field NA
"""http://homepages.paradise.net.nz/teacher/TUW.html""",Field NA,"""nz""",0,1.0,"""GoogleApi limit is exceeded""","""NA""",251,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",1,"""false""","""2005-02-27T05:07:35""",1,0,Field NA
"""http://www.cowfight.com/""",Field NA,"""com""",7,0.3544531282651398,"""GoogleApi limit is exceeded""","[70, 7]",69,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",1,"""false""","""2009-07-13T16:33:03""",1,7,Field NA
"""http://www.dejal.com/quickencrypt/""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.securemac.com/fgp.php""",Field NA,"""com""",85,0.9258257819351067,"""GoogleApi limit is exceeded""","[84, 13]",117,2,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",1,"""true""","""2017-08-12T01:07:36""",1,7,"""https://www.securemac.com/software/staticusers-net-fairly-good-privacy"""
"""http://www.warlord.li/""",Field NA,"""li""",0,0.06814930420080635,"""GoogleApi limit is exceeded""","[64, 7]",124,0,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",0,"""false""","""2017-08-12T01:10:13""",1,0,Field NA
